Unnamed: 0,Rank,Name,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Unnamed: 0.1;;;;;;;;,Unnamed: 0.1
14282,15758,Adi Chică-Roșă,58,62,58,36,53,23,58,60,63,59,62,58,49,50,62,43,31,26,40,28,36,50,48,56,52,59,53,18,65,19,18,19,69,58,67,32,ST,2,2,Right,"185cm / 6'1""",78kg / 172lb,,26,Romania,SUPERLIGA,FC Botoșani,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/adi-chica-rosa/73404,,,,,,,14282
14517,15758,Abundance Salaou,58,63,27,51,55,54,59,65,62,42,20,44,25,25,25,50,38,28,62,58,38,51,61,60,54,60,50,56,42,58,53,51,54,54,64,54,CDM,3,2,Right,"183cm / 6'0""",77kg / 170lb,CM,20,Côte d'Ivoire,Allsvenskan,IFK Göteborg,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/abundance-salaou/271553,,,,,,,14517
14227,15758,Abdullah Al Yousif,58,68,39,51,52,55,67,72,65,42,35,50,39,31,42,48,51,55,54,47,46,46,66,63,52,54,49,59,53,51,57,51,71,62,73,59,LB,3,2,Left,"180cm / 5'11""",73kg / 161lb,,27,Saudi Arabia,ROSHN Saudi League,Al Raed,Block,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/abdullah-al-yousif/235710,,,,,,,14227
14901,16153,Zhang Huachen,57,70,45,56,58,56,63,71,70,42,44,52,45,31,49,60,45,47,61,58,47,51,80,75,58,60,47,55,49,58,57,56,62,69,61,60,CM,3,2,Right,"176cm / 5'9""",68kg / 150lb,CDM,26,China PR,CSL,Changchun Yatai,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/zhang-huachen/241332,,,,,,,14901
14896,16153,Yang Zihao,57,73,28,41,49,50,66,71,74,41,25,35,23,24,35,41,46,26,46,32,30,46,61,61,56,46,47,51,45,44,54,54,63,73,70,48,LB,3,2,Left,"180cm / 5'11""",76kg / 168lb,CB,23,China PR,CSL,Tianjin JMT FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/yang-zihao/261954,,,,,,,14896
14888,16153,Xu Junmin,57,64,48,55,60,31,57,65,64,55,53,50,34,37,53,53,49,48,62,54,52,56,78,59,57,62,44,33,36,24,35,34,48,70,56,45,CAM,3,2,Right,"175cm / 5'9""",68kg / 150lb,RM,29,China PR,CSL,Nantong Zhiyun FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/xu-junmin/233427,,,,,,,14888
14769,16153,Scott McGill,57,71,47,56,59,52,56,72,70,56,42,56,47,42,45,57,49,46,63,57,44,55,68,71,55,62,55,53,53,50,54,52,63,51,57,57,CM,3,2,Right,"183cm / 6'0""",82kg / 181lb,CDM,22,Scotland,SSE Airtricity PD,Dundalk,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/scott-mc-gill/262517,,,,,,,14769
14763,16153,Robin Mantel,57,56,58,55,63,24,56,24,24,7,9,41,5,5,16,22,10,14,22,25,12,7,37,28,39,19,38,12,10,7,13,12,57,17,74,22,GK,2,1,Right,"196cm / 6'5""",87kg / 192lb,,23,Belgium,Eredivisie,Heracles Almelo,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/robin-mantel/243905,56.0,58.0,55.0,56.0,63.0,,14763
14626,16153,Matt Bersano,57,60,51,60,58,23,54,24,22,14,12,45,11,17,25,41,20,18,31,38,20,16,32,30,60,15,38,10,16,11,18,19,54,25,64,29,GK,1,1,Right,"185cm / 6'1""",81kg / 179lb,,32,United States,MLS,Austin FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/matt-bersano/238076,60.0,51.0,60.0,54.0,58.0,,14626
14837,16153,Malik Sawadogo,57,74,29,50,61,50,41,73,74,47,29,22,31,29,34,42,55,28,59,42,36,60,79,78,54,58,37,54,37,49,53,53,38,45,35,53,LB,2,2,Left,"175cm / 5'9""",69kg / 152lb,LM,21,Switzerland,CSSL,Servette FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/malik-sawadogo/263656,,,,,,,14837
14760,16153,Mada,57,58,44,64,60,47,50,51,63,42,39,58,39,49,56,63,59,46,65,78,56,55,56,65,54,66,68,33,55,46,51,56,55,41,55,47,CAM,3,2,Right,"180cm / 5'11""",75kg / 165lb,CM,22,Spain,LALIGA HYPERMOTION,SD Eibar,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mada/277719,,,,,,,14760
14671,16153,Luke Duzel,57,66,49,58,59,48,62,65,66,48,45,55,54,41,46,56,46,57,63,63,55,57,68,70,54,58,56,49,44,46,50,48,54,62,64,61,CM,3,2,Right,"182cm / 6'0""",71kg / 157lb,"CAM, CDM",22,Australia,A-League,Adelaide United,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/luke-duzel/253447,,,,,,,14671
14679,16153,Justin Ferizaj,57,66,50,55,59,49,55,61,70,54,51,50,50,39,49,60,45,47,59,55,49,58,64,65,53,59,65,51,41,54,46,45,41,70,48,56,CM,3,3,Right,"172cm / 5'8""",74kg / 163lb,,19,Republic of Ireland,Serie BKT,Frosinone,Flair,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/justin-ferizaj/270705,,,,,,,14679
14602,16153,Jeremy Agbonifo,57,71,53,54,58,26,57,70,71,52,55,59,47,45,47,57,56,38,55,52,42,57,63,71,52,58,58,31,43,24,21,22,54,59,60,50,LW,3,2,Left,"178cm / 5'10""",69kg / 152lb,LM,18,Sweden,Allsvenskan,BK Häcken,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jeremy-agbonifo/71343,,,,,,,14602
14627,16153,Hosine Bility,57,56,25,36,41,53,69,57,55,24,20,40,18,30,32,27,29,31,45,40,27,35,49,46,50,45,44,50,60,52,55,52,73,54,78,65,CB,3,2,Right,"190cm / 6'3""",87kg / 192lb,,23,Australia,A-League,Brisbane Roar,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/hosine-bility/262722,,,,,,,14627
14658,16153,Gabriel Dănuleasă,57,62,24,42,39,55,65,60,64,30,20,38,18,24,29,38,24,25,53,55,21,29,47,58,50,44,43,50,56,52,60,54,68,52,72,62,CB,3,2,Right,"187cm / 6'2""",80kg / 176lb,,21,Romania,SUPERLIGA,Farul Constanța,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/gabriel-danuleasa/263492,,,,,,,14658
14906,16153,Elvir Zukaj,57,59,26,39,35,56,64,55,63,23,26,34,20,24,31,31,29,23,52,39,26,23,46,34,55,46,37,56,56,54,59,56,66,55,72,53,CB,2,2,Right,"194cm / 6'4""",84kg / 185lb,,22,Switzerland,CSSL,GC Zürich,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/elvir-zukaj/278739,,,,,,,14906
1559,16153,Eleanor Heeps,57,57,59,54,59,40,53,40,41,7,7,41,8,7,21,37,9,15,31,26,10,21,42,40,53,14,39,9,8,11,11,13,48,22,50,18,GK,2,1,Right,"175cm / 5'9""",58kg / 128lb,,21,England,Barclays WSL,Spurs,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/eleanor-heeps/265255,57.0,59.0,54.0,53.0,59.0,,17720
14768,16153,Boris Matić,57,69,27,35,54,55,51,67,70,43,23,26,27,27,41,34,54,31,29,28,32,56,59,47,55,51,48,57,46,55,56,55,47,59,47,54,RB,3,2,Right,"180cm / 5'11""",75kg / 165lb,,20,Serbia,Ö. Bundesliga,Wolfsberger AC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/boris-matic/73121,,,,,,,14768
14768,16153,Boris Matić,57,69,27,35,54,55,51,67,70,43,23,26,27,27,41,34,54,31,29,28,32,56,59,47,55,51,48,57,46,55,56,55,47,59,47,54,RB,3,2,Right,"180cm / 5'11""",75kg / 165lb,,20,Serbia,Ö. Bundesliga,Wolfsberger AC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/boris-matic/73121,,,,,,,14768
14612,16153,Abdihakin Ali,57,64,47,53,61,48,50,63,65,54,46,50,48,39,50,54,38,36,61,60,42,59,75,78,52,61,45,56,43,39,52,48,37,64,42,55,CM,3,3,Right,"178cm / 5'10""",68kg / 150lb,,22,Sweden,Allsvenskan,AIK,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/abdihakin-ali/273858,,,,,,,14612
14950,16470,Yuri Casermeiro,56,52,22,35,34,55,68,45,57,22,17,36,18,22,36,28,22,23,48,42,21,28,43,48,44,36,38,50,57,54,58,52,69,52,82,51,CB,2,2,Right,"190cm / 6'3""",83kg / 183lb,,22,Argentina,Primera División,Central Córdoba,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/yuri-casermeiro/72005,,,,,,,14950
15168,16470,Yu Sun,56,50,24,36,37,59,62,48,52,29,21,33,16,29,35,35,35,21,35,48,23,32,46,57,50,33,47,58,60,60,57,58,62,59,67,51,CB,3,2,Right,"188cm / 6'2""",74kg / 163lb,CDM,20,Korea Republic,K League 1,Gimcheon Sangmu,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/yu-sun/274050,,,,,,,15168
15081,16470,Sivasakthi Narayanan,56,75,56,48,56,31,46,77,74,59,58,54,52,51,55,52,39,43,51,48,42,53,73,73,51,54,50,29,52,35,23,24,63,60,43,30,ST,4,2,Right,"165cm / 5'5""",61kg / 134lb,,23,India,ISL,Bengaluru FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sivasakthi-narayanan/264788,,,,,,,15081
14937,16470,Shawn Blum,56,74,55,44,61,24,52,73,75,50,57,58,49,53,51,43,45,38,50,34,44,61,70,68,48,59,51,18,52,19,24,21,63,52,58,35,RW,4,2,Right,"180cm / 5'11""",77kg / 170lb,"LW, CAM, RM",21,Germany,Bundesliga 2,Kaiserslautern,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/shawn-blum/269942,,,,,,,14937
15056,16470,Rubén López,56,62,43,57,57,57,56,63,62,31,39,60,36,43,53,55,48,44,66,61,42,58,52,74,58,56,48,56,64,53,55,67,61,53,52,68,CM,2,2,Left,"175cm / 5'9""",70kg / 154lb,,20,Spain,LALIGA HYPERMOTION,RC Deportivo,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ruben-lopez/73934,,,,,,,15056
15003,16470,Patrick Hickey,56,51,26,36,39,55,65,50,52,22,21,42,21,23,31,26,25,22,47,48,25,37,34,34,51,42,42,55,53,56,56,55,61,61,71,54,CB,2,2,Right,"195cm / 6'5""",80kg / 176lb,CDM,26,United States,SSE Airtricity PD,Galway United,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/patrick-hickey/71141,,,,,,,15003
15087,16470,Niall O'Keeffe,56,63,50,54,56,53,62,65,61,52,49,55,50,44,50,51,53,49,57,54,52,53,69,73,55,55,55,51,48,55,54,52,58,60,62,67,CDM,3,2,Right,"175cm / 5'9""",70kg / 154lb,CM,23,Republic of Ireland,SSE Airtricity PD,Waterford,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/niall-o-keeffe/255990,,,,,,,15087
15036,16470,Matthias Köbbing,56,61,57,52,56,32,51,28,38,5,8,39,10,8,15,44,10,9,28,27,11,12,29,22,49,17,37,12,11,11,14,15,52,25,60,34,GK,3,1,Right,"196cm / 6'5""",94kg / 207lb,,27,Germany,Bundesliga 2,1. FC Köln,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/matthias-kobbing/239510,61.0,57.0,52.0,51.0,56.0,,15036
14989,16470,Martin Gjone,56,58,29,40,45,56,59,56,59,31,21,53,22,27,32,29,24,27,54,50,26,40,51,65,51,46,52,55,54,56,58,58,59,57,62,56,CB,3,2,Right,"180cm / 5'11""",74kg / 163lb,,19,Norway,Eliteserien,Sandefjord,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/martin-gjone/278701,,,,,,,14989
15082,16470,Maissa Ndiaye,56,64,33,36,44,63,44,63,65,33,28,49,28,28,48,35,37,33,37,35,36,37,61,81,51,43,42,61,61,57,68,67,49,55,34,54,CB,3,2,Right,"175cm / 5'9""",60kg / 132lb,,22,Senegal,Serie BKT,Cremonese,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/maissa-ndiaye/271479,,,,,,,15082
14953,16470,Leon Chiwome,56,78,54,43,53,17,54,79,78,52,53,58,52,52,62,46,31,28,50,45,32,48,73,66,54,52,49,17,53,14,10,11,70,55,64,25,ST,3,2,Right,"186cm / 6'1""",75kg / 165lb,,18,England,Premier League,Wolves,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/leon-chiwome/71498,,,,,,,14953
15019,16470,Jiang Ning,56,36,54,59,59,47,51,34,37,54,52,54,57,59,63,60,61,58,59,57,62,56,58,73,52,61,62,48,48,44,53,35,41,45,54,51,CM,3,3,Right,"174cm / 5'9""",74kg / 163lb,CDM,38,China PR,CSL,Qingdao Hainiu,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jiang-ning/182118,,,,,,,15019
14939,16470,Isaac Boehmer,56,58,54,56,53,17,57,16,19,8,10,42,10,10,16,27,15,13,30,27,13,14,27,35,53,13,39,10,13,8,14,15,50,28,62,27,GK,1,1,Right,"188cm / 6'2""",84kg / 185lb,,22,Canada,MLS,Whitecaps FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/isaac-boehmer/258351,58.0,54.0,56.0,57.0,53.0,,14939
14952,16470,Carmine Chiappetta,56,73,52,48,59,17,43,75,71,50,55,51,50,38,51,48,62,31,50,32,43,56,76,73,49,58,47,11,50,17,12,15,51,50,43,32,LM,3,2,Right,"175cm / 5'9""",71kg / 157lb,LW,21,Switzerland,CSSL,FC Winterthur,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/carmine-chiappetta/259719,,,,,,,14952
15388,16743,Ye Hong Gyu,55,72,47,45,63,48,55,74,70,59,42,55,50,39,39,48,50,31,47,35,41,65,72,82,45,58,48,51,43,42,52,48,54,62,55,44,RB,3,2,Right,"171cm / 5'7""",65kg / 143lb,"RM, CM",22,Korea Republic,K League 1,Jeju United,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ye-hong-gyu/71460,,,,,,,15388
15379,16743,Wang Dongsheng,55,68,26,34,52,52,49,71,66,48,20,28,28,29,34,35,45,26,31,27,35,57,68,70,53,38,37,52,41,52,54,59,41,64,43,48,LB,3,2,Left,"179cm / 5'10""",67kg / 148lb,RB,27,China PR,CSL,Zhejiang Pro,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/wang-dongsheng/269539,,,,,,,15379
15195,16743,Oskar Annell,55,56,60,52,55,29,58,27,33,5,6,39,6,5,15,33,14,14,23,21,11,6,29,23,31,12,34,6,10,9,12,12,52,19,64,20,GK,3,1,Right,"190cm / 6'3""",76kg / 168lb,,19,Belgium,1A Pro League,KV Mechelen,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/oskar-annell/277207,56.0,60.0,52.0,58.0,55.0,,15195
15283,16743,Ole Langbråten,55,57,58,56,55,27,56,28,25,8,7,42,7,9,10,36,11,10,20,17,14,13,29,37,36,13,32,7,13,5,13,10,54,21,64,17,GK,3,1,Right,"188cm / 6'2""",82kg / 181lb,,21,Norway,Eliteserien,Fredrikstad FK,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ole-langbraten/70119,57.0,58.0,56.0,56.0,55.0,,15283
15213,16743,Magnus Brøndbo,55,57,54,55,57,34,54,34,35,8,6,41,9,6,19,40,12,12,33,33,10,16,39,58,45,25,35,10,11,10,10,14,47,30,52,25,GK,2,1,Right,"188cm / 6'2""",76kg / 168lb,,19,Norway,Eliteserien,FK Bodø/Glimt,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/magnus-br-ndbo/273044,57.0,54.0,55.0,54.0,57.0,,15213
15263,16743,Krisztián Hegyi,55,56,55,53,57,25,52,25,25,4,7,40,8,8,16,31,14,13,20,16,14,13,30,31,49,10,21,6,14,5,10,13,45,15,51,15,GK,2,1,Right,"193cm / 6'4""",85kg / 187lb,,21,Hungary,Scottish Prem,Motherwell,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/krisztian-hegyi/274104,56.0,55.0,53.0,52.0,57.0,,15263
15274,16743,Josh Keeley,55,57,55,56,56,33,54,35,30,7,9,42,9,11,14,55,13,11,24,20,13,10,36,47,41,16,33,9,13,9,12,14,39,31,42,22,GK,3,1,Right,"191cm / 6'3""",65kg / 143lb,,21,Republic of Ireland,Premier League,Spurs,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/josh-keeley/259596,57.0,55.0,56.0,54.0,56.0,,15274
15374,16743,Cheveyo Tsawa,55,62,41,59,55,45,48,60,63,51,39,48,34,45,54,61,49,42,64,62,54,55,48,68,46,56,59,38,48,40,51,50,46,48,48,48,CAM,3,3,Right,"183cm / 6'0""",75kg / 165lb,CM,17,Switzerland,CSSL,FC Zürich,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/cheveyo-tsawa/71151,,,,,,,15374
15513,16962,Sahil Panwar,54,61,37,42,44,52,72,66,57,45,28,53,42,34,34,39,47,26,45,40,40,43,54,48,48,43,39,52,45,52,56,50,72,62,72,82,LB,2,2,Left,"179cm / 5'10""",67kg / 148lb,CB,24,India,ISL,Mumbai City FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sahil-panwar/248305,,,,,,,15513
15445,16962,Nassim El Ouarti,54,56,46,51,53,52,58,53,59,38,41,53,55,32,40,43,45,49,59,53,40,51,63,56,49,54,49,51,48,54,52,49,53,51,62,57,CDM,2,2,Left,"180cm / 5'11""",76kg / 168lb,LB,19,Germany,3. Liga,Wehen Wiesbaden,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nassim-el-ouarti/271936,,,,,,,15445
15539,16962,Matthew Scarcella,54,64,44,51,62,46,40,58,69,57,43,54,32,42,42,48,35,44,60,57,45,62,56,77,52,64,55,42,42,41,54,51,39,32,46,35,CM,4,2,Right,"177cm / 5'10""",73kg / 161lb,,20,Australia,A-League,Newcastle Jets,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/matthew-scarcella/274518,,,,,,,15539
15406,16962,Martin Alvsaker,54,66,53,47,53,23,51,63,69,55,53,58,48,46,48,48,46,38,49,45,43,53,60,61,52,51,47,21,41,19,21,22,48,52,56,38,RM,3,2,Right,"181cm / 5'11""",73kg / 161lb,RW,19,Norway,Eliteserien,FK Haugesund,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/martin-alvsaker/71866,,,,,,,15406
15526,16962,Magnus Rugland Ree,54,55,54,57,53,23,52,27,16,4,5,43,6,5,17,28,14,12,17,27,14,11,23,49,47,14,39,9,14,5,14,13,42,22,47,25,GK,2,1,Right,"183cm / 6'0""",74kg / 163lb,,20,Norway,Eliteserien,Viking FK,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/magnus-rugland-ree/268413,55.0,54.0,57.0,52.0,53.0,,15526
15408,16962,Joel Anasmo,54,74,50,48,51,25,56,73,75,50,49,57,43,50,51,51,52,36,48,41,44,52,53,43,34,56,42,21,40,23,24,23,57,56,63,37,LM,3,2,Right,"190cm / 6'3""",81kg / 179lb,LW,19,Australia,A-League,Perth Glory,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/joel-anasmo/70799,,,,,,,15408
15515,16962,Harry Politidis,54,73,40,46,54,47,56,75,72,45,38,52,36,31,36,44,49,33,50,39,45,52,70,74,47,50,53,47,39,44,51,50,54,54,58,55,LB,3,2,Left,"175cm / 5'9""",75kg / 165lb,LM,22,Australia,A-League,Melbourne City,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/harry-politidis/278233,,,,,,,15515
15548,16962,Christ Souanga,54,66,27,32,51,54,52,65,66,41,27,22,25,26,40,39,39,32,27,24,32,56,53,68,58,40,35,54,40,54,59,55,41,61,48,53,LB,3,2,Left,"180cm / 5'11""",70kg / 154lb,,17,Belgium,1A Pro League,OH Leuven,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/christ-souanga/73918,,,,,,,15548
15450,16962,Aldo Galeano,54,52,56,51,57,28,52,26,31,7,6,38,7,6,10,27,14,14,26,19,12,12,24,45,46,12,37,11,11,5,10,14,45,19,41,25,GK,1,1,Right,"185cm / 6'1""",75kg / 165lb,,25,Paraguay,Sudamericana,S. Ameliano,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/aldo-galeano/274861,52.0,56.0,51.0,52.0,57.0,,15450
15439,16962,Aibanbha Dohling,54,68,30,41,47,53,69,55,79,35,30,35,23,29,25,40,42,31,42,39,46,46,62,55,42,44,46,53,46,53,55,55,68,74,72,56,CB,3,2,Right,"175cm / 5'9""",67kg / 148lb,"LB, RB",28,India,ISL,Kerala Blasters,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/aibanbha-dohling/253035,,,,,,,15439
15578,17146,Matai Akinmboni,53,54,25,36,37,53,60,57,51,26,21,35,23,27,30,30,27,29,44,42,25,27,50,50,46,45,38,53,50,51,57,54,59,56,67,48,CB,2,2,Left,"190cm / 6'3""",77kg / 170lb,,17,United States,MLS,D.C. United,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/matai-akinmboni/271756,,,,,,,15578
15617,17146,Luey Giles,53,65,30,35,49,50,53,66,64,48,28,26,30,30,38,34,47,30,33,26,33,54,57,71,57,36,38,52,38,46,55,56,44,56,52,56,LB,3,3,Left,"176cm / 5'9""",72kg / 159lb,,18,Wales,EFL Championship,Cardiff City,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/luey-giles/72044,,,,,,,15617
15647,17146,Kim Jeong Hyun,53,62,48,50,57,35,51,61,63,46,49,53,43,42,46,53,47,46,53,45,45,56,61,63,56,58,45,32,35,38,36,32,42,54,52,45,CAM,3,3,Right,"176cm / 5'9""",70kg / 154lb,,24,Korea Republic,K League 1,Daegu FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kim-jeong-hyun/266394,,,,,,,15647
15651,17146,Jakub Kolan,53,64,30,35,50,51,53,66,63,42,28,28,31,29,35,34,49,31,29,31,31,52,59,71,53,43,33,55,47,48,53,50,50,60,52,48,RB,2,2,Right,"177cm / 5'10""",71kg / 157lb,,20,Poland,PKO BP Ekstraklasa,Zagłębie Lubin,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jakub-kolan/73490,,,,,,,15651
15623,17146,Han Ji Yul,53,55,53,49,52,18,50,18,17,11,13,37,12,13,30,38,12,16,20,28,12,12,40,22,49,13,30,10,13,11,13,15,51,26,67,26,GK,2,1,Right,"193cm / 6'4""",88kg / 194lb,,21,Korea Republic,K League 1,Daegu FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/han-ji-yul/266785,55.0,53.0,49.0,50.0,52.0,,15623
15663,17146,Ben McCrystal,53,72,41,48,55,26,44,75,70,40,40,47,39,39,39,49,53,39,46,42,57,56,62,67,40,53,43,16,37,28,28,27,40,54,42,35,LM,2,2,Left,"180cm / 5'11""",65kg / 143lb,LW,18,Scotland,Scottish Prem,St. Johnstone,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ben-mc-crystal/277638,,,,,,,15663
15589,17146,Adam Beaudry,53,55,53,56,53,24,49,24,24,4,5,42,8,6,15,36,14,12,16,28,14,9,39,39,45,15,27,7,14,8,14,14,44,27,52,18,GK,2,1,Right,"188cm / 6'2""",70kg / 154lb,,18,United States,MLS,Colorado Rapids,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/adam-beaudry/70142,55.0,53.0,56.0,49.0,53.0,,15589
15804,17301,Theo Mawene,52,67,40,49,54,51,58,64,70,48,39,42,40,35,39,54,41,33,52,50,43,51,68,65,52,54,50,52,46,50,53,51,56,63,60,47,CAM,3,2,Right,"183cm / 6'0""",74kg / 163lb,CM,17,England,EFL Championship,Preston,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/theo-mawene/71909,,,,,,,15804
15801,17301,Paris Lock,52,66,46,43,57,28,46,66,66,37,47,53,40,39,48,47,46,32,43,38,35,62,53,70,40,53,44,20,34,28,30,31,38,55,45,38,LM,3,2,Right,"175cm / 5'9""",68kg / 150lb,"RM, LW",19,England,EFL League Two,AFC Wimbledon,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/paris-lock/277414,,,,,,,15801
15851,17301,Nicolás Sumavil,52,47,53,62,57,26,52,31,19,4,8,47,5,5,12,25,13,14,27,16,10,12,31,43,33,12,26,9,12,6,11,12,49,21,55,16,GK,2,1,Right,"183cm / 6'0""",72kg / 159lb,,24,Argentina,Primera División,Platense,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nicolas-sumavil/246868,47.0,53.0,62.0,52.0,57.0,,15851
15862,17301,Morgan Williams,52,67,46,49,53,46,60,66,68,52,44,54,45,40,36,48,42,38,57,52,32,52,64,59,49,52,46,44,44,44,51,45,52,62,61,55,CM,3,2,Right,"183cm / 6'0""",74kg / 163lb,CAM,19,Wales,EFL League Two,AFC Wimbledon,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/morgan-williams/268269,,,,,,,15862
15781,17301,Jung Yoon Seo,52,39,22,39,31,50,60,40,38,28,19,32,15,28,22,38,23,29,49,46,26,26,37,40,49,31,43,45,54,50,53,50,62,35,80,42,CB,3,2,Right,"193cm / 6'4""",83kg / 183lb,,19,Korea Republic,K League 1,Daegu FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jung-yoon-seo/274413,,,,,,,15781
15853,17301,Ethan Sutcliffe,52,64,23,38,36,51,63,62,65,22,17,32,23,26,36,32,29,18,49,46,20,32,56,57,46,29,40,52,48,50,54,49,62,58,73,42,CB,3,2,Right,"187cm / 6'2""",82kg / 181lb,,20,England,EFL League Two,AFC Wimbledon,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ethan-sutcliffe/276244,,,,,,,15853
15824,17301,Adam Queally,52,52,35,40,41,52,59,54,51,38,34,41,32,38,35,39,34,38,43,42,39,34,53,60,53,41,44,53,45,54,53,51,55,52,70,43,CB,3,2,Right,"183cm / 6'0""",77kg / 170lb,,18,Republic of Ireland,SSE Airtricity PD,Waterford,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/adam-queally/71149,,,,,,,15824
15955,17444,Yoo Sun Woo,51,61,50,43,56,24,47,60,61,49,51,56,42,43,50,52,42,36,44,33,38,57,64,68,38,56,45,21,28,22,26,22,39,48,53,34,RW,3,3,Right,"180cm / 5'11""",67kg / 148lb,RM,20,Korea Republic,K League 1,Daejeon,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/yoo-sun-woo/274431,,,,,,,15955
15902,17444,Jeong Seung Bae,51,70,52,44,54,24,41,72,68,41,51,60,48,48,52,42,49,39,44,39,46,54,60,76,33,53,45,22,34,18,30,22,42,41,45,29,RW,3,2,Right,"172cm / 5'8""",70kg / 154lb,RM,20,Korea Republic,K League 1,Suwon FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jeong-seung-bae/71200,,,,,,,15902
